연도,월,행정구역구분명,행정구역명,총 인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상,총 인구수 (남),0~9세 (남),10~19세 (남),20~29세 (남),30~39세 (남),40~49세 (남),50~59세 (남),60~69세 (남),70~79세 (남),80~89세 (남),90~99세 (남),100세 이상 (남),총 인구수 (여),0~9세 (여),10~19세 (여),20~29세 (여),30~39세 (여),40~49세 (여),50~59세 (여),60~69세 (여),70~79세 (여),80~89세 (여),90~99세 (여),100세 이상 (여)
2017,02,읍면동,경기도 성남시 분당구 금곡동,30138,2367,2917,4293,5147,4934,4703,2939,1811,899,126,2,14284,1204,1485,2055,2497,2299,2244,1401,771,293,35,0,15854,1163,1432,2238,2650,2635,2459,1538,1040,606,91,2
2017,02,읍면동,경기도 성남시 분당구 백현동,29488,4077,3576,3859,5198,5179,4315,1928,890,412,51,3,14365,2128,1877,1851,2414,2465,2145,933,415,124,12,1,15123,1949,1699,2008,2784,2714,2170,995,475,288,39,2
2017,02,읍면동,경기도 성남시 분당구 분당동,28117,2481,3495,4074,4090,5471,4232,2312,1272,596,89,5,13704,1295,1811,2025,1955,2585,2053,1136,600,215,27,2,14413,1186,1684,2049,2135,2886,2179,1176,672,381,62,3
2017,02,읍면동,경기도 성남시 분당구 삼평동,25892,3365,3313,3109,4049,5103,3781,1866,896,357,49,4,12612,1706,1705,1536,1854,2486,1874,924,412,105,9,1,13280,1659,1608,1573,2195,2617,1907,942,484,252,40,3
2017,02,읍면동,경기도 성남시 분당구 서현1동,32850,2918,4601,4629,4685,6747,4620,2265,1512,752,117,4,15821,1490,2351,2287,2132,3098,2374,1103,660,299,27,0,17029,1428,2250,2342,2553,3649,2246,1162,852,453,90,4
2017,02,읍면동,경기도 성남시 분당구 서현2동,19686,1613,2851,2988,2485,3912,3263,1409,735,367,60,3,9653,843,1476,1547,1189,1744,1655,726,333,127,12,1,10033,770,1375,1441,1296,2168,1608,683,402,240,48,2
2017,02,읍면동,경기도 성남시 분당구 수내1동,18203,1413,2533,2329,2680,3977,2431,1262,949,554,71,4,8707,720,1367,1140,1195,1804,1263,569,412,213,24,0,9496,693,1166,1189,1485,2173,1168,693,537,341,47,4
2017,02,읍면동,경기도 성남시 분당구 수내2동,11000,1159,2074,1118,985,2809,1410,729,456,216,42,2,5354,568,1062,581,399,1323,778,347,212,71,13,0,5646,591,1012,537,586,1486,632,382,244,145,29,2
2017,02,읍면동,경기도 성남시 분당구 수내3동,15110,1273,2684,2070,1838,3609,2064,884,454,188,44,2,7492,664,1390,1043,889,1718,1065,439,211,59,14,0,7618,609,1294,1027,949,1891,999,445,243,129,30,2
2017,02,읍면동,경기도 성남시 분당구 야탑1동,18489,1611,1622,2909,3302,2965,2859,1875,944,332,69,1,9067,792,836,1448,1622,1472,1370,937,449,122,19,0,9422,819,786,1461,1680,1493,1489,938,495,210,50,1
2017,02,읍면동,경기도 성남시 분당구 야탑2동,17809,1420,2014,2463,2569,2958,2800,1976,1097,447,62,3,8486,722,1033,1210,1174,1353,1332,974,519,155,14,0,9323,698,981,1253,1395,1605,1468,1002,578,292,48,3
2017,02,읍면동,경기도 성남시 분당구 야탑3동,31483,2832,2837,4653,6243,5003,4990,2769,1458,587,106,5,15483,1488,1410,2385,3278,2465,2333,1333,602,168,21,0,16000,1344,1427,2268,2965,2538,2657,1436,856,419,85,5
2017,02,읍면동,경기도 성남시 분당구 운중동,21411,2457,2349,2662,3270,4040,3520,1944,741,356,72,0,10466,1235,1218,1316,1503,1965,1766,985,364,102,12,0,10945,1222,1131,1346,1767,2075,1754,959,377,254,60,0
2017,02,읍면동,경기도 성남시 분당구 이매1동,27412,2642,3727,3688,3949,5287,4142,2142,1219,523,89,4,13404,1365,1924,1881,1851,2491,2084,1062,551,170,25,0,14008,1277,1803,1807,2098,2796,2058,1080,668,353,64,4
2017,02,읍면동,경기도 성남시 분당구 이매2동,14524,1144,2091,2015,1532,2783,2347,1412,766,377,54,3,7123,615,1109,1048,685,1249,1201,710,363,128,15,0,7401,529,982,967,847,1534,1146,702,403,249,39,3
2017,02,읍면동,경기도 성남시 분당구 정자1동,30926,2336,3541,4571,5687,6005,4197,2303,1594,611,78,3,14664,1167,1789,2023,2588,2734,2195,1083,770,289,24,2,16262,1169,1752,2548,3099,3271,2002,1220,824,322,54,1
2017,02,읍면동,경기도 성남시 분당구 정자2동,17570,1294,1797,2315,3539,2958,2529,1409,1033,596,95,5,8306,687,963,1063,1833,1345,1238,617,380,150,29,1,9264,607,834,1252,1706,1613,1291,792,653,446,66,4
2017,02,읍면동,경기도 성남시 분당구 정자3동,16589,1563,2180,2270,2521,3229,2418,1138,768,438,64,0,7999,812,1093,1151,1211,1474,1193,550,331,165,19,0,8590,751,1087,1119,1310,1755,1225,588,437,273,45,0
2017,02,읍면동,경기도 성남시 분당구 정자동,21204,1855,2279,3280,4121,3670,2953,1771,905,320,49,1,10520,935,1158,1625,2131,1766,1460,878,435,119,13,0,10684,920,1121,1655,1990,1904,1493,893,470,201,36,1
2017,02,읍면동,경기도 성남시 분당구 판교동,24198,3525,3193,2542,3802,5100,3227,1634,799,321,51,4,11867,1828,1635,1276,1665,2534,1658,797,360,104,10,0,12331,1697,1558,1266,2137,2566,1569,837,439,217,41,4
2017,02,구,경기도 성남시 수정구 ,235120,17330,20285,33502,37725,39538,40531,26524,14214,4608,698,165,119497,8828,10550,17612,20246,20994,20426,12762,6341,1526,169,43,115623,8502,9735,15890,17479,18544,20105,13762,7873,3082,529,122
2017,02,읍면동,경기도 성남시 수정구 고등동,1717,88,69,200,257,237,335,315,154,49,13,0,916,42,35,119,141,146,178,154,75,21,5,0,801,46,34,81,116,91,157,161,79,28,8,0
2017,02,읍면동,경기도 성남시 수정구 단대동,16991,1476,1522,2347,2845,2767,2801,1823,1008,328,66,8,8428,769,825,1200,1476,1393,1354,833,451,110,15,2,8563,707,697,1147,1369,1374,1447,990,557,218,51,6
2017,02,읍면동,경기도 성남시 수정구 복정동,12192,1269,528,2050,3835,1968,1173,843,374,124,24,4,6559,662,253,1075,2158,1209,571,396,192,34,8,1,5633,607,275,975,1677,759,602,447,182,90,16,3
2017,02,읍면동,경기도 성남시 수정구 산성동,14581,1052,1313,1871,2270,2593,2416,1679,1009,309,46,23,7481,545,683,980,1244,1411,1241,789,460,108,11,9,7100,507,630,891,1026,1182,1175,890,549,201,35,14
2017,02,읍면동,경기도 성남시 수정구 수진1동,13903,608,1060,1839,1802,2369,2803,1902,1093,350,61,16,7155,319,557,987,1030,1279,1449,931,470,111,15,7,6748,289,503,852,772,1090,1354,971,623,239,46,9
2017,02,읍면동,경기도 성남시 수정구 수진2동,18045,1133,1531,2614,2685,2878,3299,2255,1234,347,51,18,9124,576,840,1347,1462,1480,1637,1069,570,126,14,3,8921,557,691,1267,1223,1398,1662,1186,664,221,37,15
2017,02,읍면동,경기도 성남시 수정구 시흥동,3258,233,204,415,531,438,566,512,246,97,14,2,1686,140,114,219,281,239,272,263,120,35,3,0,1572,93,90,196,250,199,294,249,126,62,11,2
2017,02,읍면동,경기도 성남시 수정구 신촌동,4675,637,449,691,932,739,534,422,190,73,8,0,2435,323,238,406,497,418,253,191,85,22,2,0,2240,314,211,285,435,321,281,231,105,51,6,0
2017,02,읍면동,경기도 성남시 수정구 신흥1동,14490,693,974,2123,2249,2425,2839,1800,1030,295,45,17,7487,356,501,1161,1273,1366,1436,852,427,99,14,2,7003,337,473,962,976,1059,1403,948,603,196,31,15
2017,02,읍면동,경기도 성남시 수정구 신흥2동,21638,1461,2240,2973,3068,3723,4009,2507,1192,388,63,14,10984,721,1164,1584,1621,1938,2027,1253,535,126,10,5,10654,740,1076,1389,1447,1785,1982,1254,657,262,53,9
2017,02,읍면동,경기도 성남시 수정구 신흥3동,11128,515,805,1646,1675,1954,2076,1392,810,213,36,6,5765,256,423,892,928,1099,1071,656,359,69,12,0,5363,259,382,754,747,855,1005,736,451,144,24,6
2017,02,읍면동,경기도 성남시 수정구 양지동,10642,796,1139,1457,1471,1883,1775,1192,679,215,31,4,5303,408,609,726,793,963,872,553,299,70,9,1,5339,388,530,731,678,920,903,639,380,145,22,3
2017,02,읍면동,경기도 성남시 수정구 위례동,27319,3443,2685,3691,4737,4539,4447,2398,916,410,53,0,13425,1727,1328,1920,2226,2267,2165,1238,423,119,12,0,13894,1716,1357,1771,2511,2272,2282,1160,493,291,41,0
2017,02,읍면동,경기도 성남시 수정구 태평1동,17605,897,1237,2941,2952,2688,3056,2205,1191,387,41,10,8927,463,617,1480,1656,1473,1519,1046,527,135,10,1,8678,434,620,1461,1296,1215,1537,1159,664,252,31,9
2017,02,읍면동,경기도 성남시 수정구 태평2동,16763,977,1540,2456,2295,2983,3022,1941,1100,381,56,12,8501,524,799,1287,1254,1544,1543,925,478,132,11,4,8262,453,741,1169,1041,1439,1479,1016,622,249,45,8
2017,02,읍면동,경기도 성남시 수정구 태평3동,14983,929,1350,2121,2083,2586,2783,1735,992,341,46,17,7612,436,718,1139,1124,1338,1456,838,430,117,12,4,7371,493,632,982,959,1248,1327,897,562,224,34,13
2017,02,읍면동,경기도 성남시 수정구 태평4동,15190,1123,1639,2067,2038,2768,2597,1603,996,301,44,14,7709,561,846,1090,1082,1431,1382,775,440,92,6,4,7481,562,793,977,956,1337,1215,828,556,209,38,10
2017,02,구,경기도 성남시 중원구 ,236134,18029,21558,33423,37233,39688,41998,25455,13383,4486,717,164,119601,9247,11098,17428,19607,20728,21298,12555,6019,1418,158,45,116533,8782,10460,15995,17626,18960,20700,12900,7364,3068,559,119
2017,02,읍면동,경기도 성남시 중원구 금광1동,11871,741,955,1686,1838,1914,2401,1362,698,212,36,28,6226,400,482,885,1016,1047,1305,683,330,67,6,5,5645,341,473,801,822,867,1096,679,368,145,30,23
2017,02,읍면동,경기도 성남시 중원구 금광2동,27898,1791,2585,4426,4308,4624,4883,3058,1601,526,83,13,13563,902,1251,2155,2142,2290,2417,1494,719,170,20,3,14335,889,1334,2271,2166,2334,2466,1564,882,356,63,10
2017,02,읍면동,경기도 성남시 중원구 도촌동,27935,3571,2859,3369,5141,4890,4083,2371,1129,444,77,1,13689,1826,1487,1747,2469,2478,1925,1110,507,129,11,0,14246,1745,1372,1622,2672,2412,2158,1261,622,315,66,1
2017,02,읍면동,경기도 성남시 중원구 상대원1동,28213,2222,2422,3927,4788,4852,5024,2993,1428,484,61,12,14596,1158,1216,2130,2611,2638,2556,1505,630,134,15,3,13617,1064,1206,1797,2177,2214,2468,1488,798,350,46,9
2017,02,읍면동,경기도 성남시 중원구 상대원2동,16033,883,1388,2217,2145,2777,3230,1918,1060,338,66,11,8265,456,695,1190,1198,1514,1693,955,462,89,12,1,7768,427,693,1027,947,1263,1537,963,598,249,54,10
2017,02,읍면동,경기도 성남시 중원구 상대원3동,14118,858,1255,2054,2029,2421,2776,1589,817,273,38,8,7323,455,662,1082,1140,1280,1434,815,372,74,6,3,6795,403,593,972,889,1141,1342,774,445,199,32,5
2017,02,읍면동,경기도 성남시 중원구 성남동,30824,1856,2365,4768,5333,4759,5448,3518,1972,679,99,27,15867,926,1247,2494,2918,2549,2740,1779,938,248,17,11,14957,930,1118,2274,2415,2210,2708,1739,1034,431,82,16
2017,02,읍면동,경기도 성남시 중원구 은행1동,12178,991,1539,1700,1653,2286,1925,1160,672,212,37,3,6012,499,758,858,852,1157,977,541,297,61,10,2,6166,492,781,842,801,1129,948,619,375,151,27,1
2017,02,읍면동,경기도 성남시 중원구 은행2동,27452,2085,2763,3717,3926,4874,4671,2902,1817,585,88,24,13620,1067,1420,1958,2095,2450,2331,1320,758,191,25,5,13832,1018,1343,1759,1831,2424,2340,1582,1059,394,63,19
2017,02,읍면동,경기도 성남시 중원구 중앙동,17229,1239,1239,2045,2756,2834,3237,2228,1181,372,66,32,9040,639,670,1077,1453,1581,1791,1100,546,146,25,12,8189,600,569,968,1303,1253,1446,1128,635,226,41,20
2017,02,읍면동,경기도 성남시 중원구 하대원동,22383,1792,2188,3514,3316,3457,4320,2356,1008,361,66,5,11400,919,1210,1852,1713,1744,2129,1253,460,109,11,0,10983,873,978,1662,1603,1713,2191,1103,548,252,55,5
2017,02,시군,경기도 수원시 ,1194074,117016,136075,182503,197525,215990,184905,89397,48162,19421,2832,248,601072,60256,70546,95795,101189,107590,94266,43653,20887,6168,650,72,593002,56760,65529,86708,96336,108400,90639,45744,27275,13253,2182,176
2017,02,구,경기도 수원시 권선구 ,358768,36263,37571,53677,62679,62082,57681,28182,14164,5611,791,67,180971,18613,19621,27698,32494,31288,29095,13942,6223,1806,167,24,177797,17650,17950,25979,30185,30794,28586,14240,7941,3805,624,43
2017,02,읍면동,경기도 수원시 권선구 곡선동,30033,2504,2897,6062,6670,5417,4110,1384,643,300,42,4,15724,1262,1494,3080,3749,2875,2177,720,267,87,11,2,14309,1242,1403,2982,2921,2542,1933,664,376,213,31,2
2017,02,읍면동,경기도 수원시 권선구 구운동,27460,2070,2804,4493,4053,4674,5048,2499,1249,508,59,3,13911,1067,1420,2354,2201,2331,2527,1276,540,180,14,1,13549,1003,1384,2139,1852,2343,2521,1223,709,328,45,2
2017,02,읍면동,경기도 수원시 권선구 권선1동,25401,1810,2344,4542,4703,4217,4414,1988,919,403,54,7,12864,913,1286,2255,2499,2098,2267,1007,405,122,10,2,12537,897,1058,2287,2204,2119,2147,981,514,281,44,5
2017,02,읍면동,경기도 수원시 권선구 권선2동,51161,6913,6108,7283,9655,8985,7578,2935,1133,479,89,3,25364,3606,3256,3702,4617,4296,3700,1528,506,136,15,2,25797,3307,2852,3581,5038,4689,3878,1407,627,343,74,1
2017,02,읍면동,경기도 수원시 권선구 금곡동,36606,4436,4582,4714,5682,6799,5765,2524,1399,636,68,1,18164,2334,2446,2419,2755,3260,2906,1225,580,228,11,0,18442,2102,2136,2295,2927,3539,2859,1299,819,408,57,1
2017,02,읍면동,경기도 수원시 권선구 서둔동,41608,3475,4214,6346,6840,7073,6909,3867,2067,704,104,9,21103,1785,2192,3268,3680,3679,3472,1891,895,220,18,3,20505,1690,2022,3078,3160,3394,3437,1976,1172,484,86,6
2017,02,읍면동,경기도 수원시 권선구 세류1동,11022,1067,757,1704,2127,1575,1889,1096,547,212,37,11,5550,575,394,870,1158,801,918,503,240,79,9,3,5472,492,363,834,969,774,971,593,307,133,28,8
2017,02,읍면동,경기도 수원시 권선구 세류2동,26061,1653,2168,4099,4354,4258,4659,2801,1473,519,72,5,13325,828,1149,2155,2417,2220,2329,1374,667,165,18,3,12736,825,1019,1944,1937,2038,2330,1427,806,354,54,2
2017,02,읍면동,경기도 수원시 권선구 세류3동,23579,1655,2218,3372,3620,4041,4169,2576,1352,493,75,8,11792,771,1166,1803,1930,2068,2034,1224,607,169,19,1,11787,884,1052,1569,1690,1973,2135,1352,745,324,56,7
2017,02,읍면동,경기도 수원시 권선구 입북동,18457,2572,2238,2054,3141,3691,2595,1222,670,241,33,0,9283,1288,1129,1118,1486,1934,1335,596,308,79,10,0,9174,1284,1109,936,1655,1757,1260,626,362,162,23,0
2017,02,읍면동,경기도 수원시 권선구 평동,37636,3463,4119,5479,5690,6521,6509,3362,1679,696,105,13,19147,1825,2109,2932,2935,3249,3396,1688,773,217,18,5,18489,1638,2010,2547,2755,3272,3113,1674,906,479,87,8
2017,02,읍면동,경기도 수원시 권선구 호매실동,29744,4645,3122,3529,6144,4831,4036,1928,1033,420,53,3,14744,2359,1580,1742,3067,2477,2034,910,435,124,14,2,15000,2286,1542,1787,3077,2354,2002,1018,598,296,39,1
2017,02,구,경기도 수원시 영통구 ,341911,40011,44344,53651,62463,65948,45308,17190,8708,3735,530,23,172101,20565,22872,27998,31567,32360,23438,8455,3628,1102,111,5,169810,19446,21472,25653,30896,33588,21870,8735,5080,2633,419,18
2017,02,읍면동,경기도 수원시 영통구 광교1동,45881,6202,6611,6175,8728,9892,5295,1717,836,363,60,2,22669,3192,3293,2965,4107,4934,2857,856,348,101,16,0,23212,3010,3318,3210,4621,4958,2438,861,488,262,44,2
2017,02,읍면동,경기도 수원시 영통구 광교2동,25859,4112,2572,2669,5867,4399,3193,1780,917,303,47,0,12511,2078,1309,1279,2859,2150,1537,814,392,83,10,0,13348,2034,1263,1390,3008,2249,1656,966,525,220,37,0
2017,02,읍면동,경기도 수원시 영통구 매탄1동,20800,1923,2588,3374,3201,3846,3177,1580,762,307,39,3,10468,960,1355,1918,1602,1842,1598,742,342,102,7,0,10332,963,1233,1456,1599,2004,1579,838,420,205,32,3
2017,02,읍면동,경기도 수원시 영통구 매탄2동,16784,1361,2118,2583,2409,3089,2830,1363,719,273,37,2,8358,710,1101,1308,1248,1502,1407,673,313,89,7,0,8426,651,1017,1275,1161,1587,1423,690,406,184,30,2
2017,02,읍면동,경기도 수원시 영통구 매탄3동,38565,4011,5316,6809,6476,7484,5096,1956,906,452,56,3,19869,2048,2736,3741,3510,3654,2683,982,383,118,14,0,18696,1963,2580,3068,2966,3830,2413,974,523,334,42,3
2017,02,읍면동,경기도 수원시 영통구 매탄4동,24434,2179,3076,3962,4059,4563,3698,1659,816,356,62,4,12163,1148,1565,2092,2079,2204,1814,818,332,92,17,2,12271,1031,1511,1870,1980,2359,1884,841,484,264,45,2
2017,02,읍면동,경기도 수원시 영통구 영통1동,42228,5023,5782,6547,7355,8582,5658,1779,1005,429,66,2,21203,2588,3018,3412,3607,4204,2951,871,391,146,13,2,21025,2435,2764,3135,3748,4378,2707,908,614,283,53,0
2017,02,읍면동,경기도 수원시 영통구 영통2동,46970,6062,6733,6536,8904,9507,6033,1675,962,500,55,3,23438,3112,3506,3245,4425,4594,3205,825,372,146,8,0,23532,2950,3227,3291,4479,4913,2828,850,590,354,47,3
2017,02,읍면동,경기도 수원시 영통구 원천동,24423,2660,2127,4819,5700,4023,2776,1372,649,258,38,1,12744,1373,1172,2523,3118,2139,1393,658,285,75,7,1,11679,1287,955,2296,2582,1884,1383,714,364,183,31,0
2017,02,읍면동,경기도 수원시 영통구 태장동,55967,6478,7421,10177,9764,10563,7552,2309,1136,494,70,3,28678,3356,3817,5515,5012,5137,3993,1216,470,150,12,0,27289,3122,3604,4662,4752,5426,3559,1093,666,344,58,3
2017,02,구,경기도 수원시 장안구 ,295445,26128,35409,45158,41380,54274,48173,23900,14061,5981,904,77,148357,13458,18423,24448,20861,26726,24557,11635,6066,1939,222,22,147088,12670,16986,20710,20519,27548,23616,12265,7995,4042,682,55
2017,02,읍면동,경기도 수원시 장안구 송죽동,18744,1380,1923,2767,2921,3195,3304,1845,958,386,62,3,9318,717,978,1426,1494,1574,1643,927,417,126,15,1,9426,663,945,1341,1427,1621,1661,918,541,260,47,2
2017,02,읍면동,경기도 수원시 장안구 연무동,19974,1113,1699,3029,2597,3055,3670,2416,1606,667,104,18,10156,593,863,1684,1494,1626,1821,1135,703,209,25,3,9818,520,836,1345,1103,1429,1849,1281,903,458,79,15
2017,02,읍면동,경기도 수원시 장안구 영화동,22034,1307,1642,3058,3343,3540,4287,2748,1501,504,86,18,11027,647,816,1583,1822,1855,2100,1306,691,183,18,6,11007,660,826,1475,1521,1685,2187,1442,810,321,68,12
2017,02,읍면동,경기도 수원시 장안구 율천동,43878,4107,5052,9229,6672,7500,6164,2794,1548,706,97,9,22952,2067,2673,5616,3410,3759,3157,1357,633,250,25,5,20926,2040,2379,3613,3262,3741,3007,1437,915,456,72,4
2017,02,읍면동,경기도 수원시 장안구 정자1동,34960,3791,4317,4878,5078,6744,5477,2597,1377,609,84,8,17409,1957,2313,2587,2434,3308,2793,1247,580,169,18,3,17551,1834,2004,2291,2644,3436,2684,1350,797,440,66,5
2017,02,읍면동,경기도 수원시 장안구 정자2동,32532,2817,4121,4544,4636,6043,5261,2720,1689,617,82,2,16152,1473,2135,2398,2315,2914,2653,1281,740,220,22,1,16380,1344,1986,2146,2321,3129,2608,1439,949,397,60,1
2017,02,읍면동,경기도 수원시 장안구 정자3동,45398,5179,7921,5959,5780,10507,6290,1882,1237,561,80,2,22542,2677,3993,3088,2605,5065,3478,936,512,165,23,0,22856,2502,3928,2871,3175,5442,2812,946,725,396,57,2
2017,02,읍면동,경기도 수원시 장안구 조원1동,31966,2469,3737,4710,4180,5689,5482,2908,1818,844,123,6,16075,1319,1952,2446,2214,2814,2785,1456,794,270,25,0,15891,1150,1785,2264,1966,2875,2697,1452,1024,574,98,6
2017,02,읍면동,경기도 수원시 장안구 조원2동,20495,1894,2612,3238,2393,3656,3691,1455,924,527,101,4,9909,977,1399,1625,1092,1615,1872,727,380,185,36,1,10586,917,1213,1613,1301,2041,1819,728,544,342,65,3
2017,02,읍면동,경기도 수원시 장안구 파장동,25464,2071,2385,3746,3780,4345,4547,2535,1403,560,85,7,12817,1031,1301,1995,1981,2196,2255,1263,616,162,15,2,12647,1040,1084,1751,1799,2149,2292,1272,787,398,70,5
2017,02,구,경기도 수원시 팔달구 ,197950,14614,18751,30017,31003,33686,33743,20125,11229,4094,607,81,99643,7620,9630,15651,16267,17216,17176,9621,4970,1321,150,21,98307,6994,9121,14366,14736,16470,16567,10504,6259,2773,457,60
2017,02,읍면동,경기도 수원시 팔달구 고등동,10547,540,829,1449,1487,1744,1917,1394,879,252,47,9,5368,300,409,728,855,907,991,656,416,86,14,6,5179,240,420,721,632,837,926,738,463,166,33,3
2017,02,읍면동,경기도 수원시 팔달구 매교동,10521,509,699,1425,1578,1624,2116,1366,865,290,43,6,5494,269,369,801,872,921,1086,673,383,105,11,4,5027,240,330,624,706,703,1030,693,482,185,32,2
2017,02,읍면동,경기도 수원시 팔달구 매산동,11336,578,700,2045,1970,1679,2006,1362,697,248,46,5,5833,275,362,1032,1087,894,1038,704,332,93,14,2,5503,303,338,1013,883,785,968,658,365,155,32,3
2017,02,읍면동,경기도 수원시 팔달구 우만1동,22792,1542,2101,3534,3692,3728,3856,2406,1351,513,61,8,11386,824,1120,1901,2022,1864,1845,1117,539,136,15,3,11406,718,981,1633,1670,1864,2011,1289,812,377,46,5
2017,02,읍면동,경기도 수원시 팔달구 우만2동,18541,1708,2268,3467,2825,3224,2731,1316,674,285,42,1,9317,893,1215,1952,1362,1558,1353,597,289,87,11,0,9224,815,1053,1515,1463,1666,1378,719,385,198,31,1
2017,02,읍면동,경기도 수원시 팔달구 인계동,44018,3648,3824,7105,8433,7602,6863,3835,1915,676,101,16,22316,1857,2028,3607,4409,4014,3475,1849,862,193,19,3,21702,1791,1796,3498,4024,3588,3388,1986,1053,483,82,13
2017,02,읍면동,경기도 수원시 팔달구 지동,14262,740,1154,1774,1915,2329,2668,1981,1216,433,42,10,7247,401,601,945,1047,1279,1354,932,547,134,6,1,7015,339,553,829,868,1050,1314,1049,669,299,36,9
