연도,월,행정구역구분명,행정구역명,남자 평균연령,여자 평균연령,평균연령
2017,06,읍면동,경기도 김포시 고촌읍,40.2,41.8,41
2017,06,읍면동,경기도 김포시 구래동,34.6,35.8,35.2
2017,06,읍면동,경기도 김포시 김포본동,38.9,40.4,39.7
2017,06,읍면동,경기도 김포시 대곶면,47.5,50.2,48.7
2017,06,읍면동,경기도 김포시 사우동,39.8,42.1,41
2017,06,읍면동,경기도 김포시 양촌읍,41.5,43,42.2
2017,06,읍면동,경기도 김포시 운양동,33.3,34.6,33.9
2017,06,읍면동,경기도 김포시 월곶면,49.1,52.8,50.8
2017,06,읍면동,경기도 김포시 장기동,34.8,36.2,35.5
2017,06,읍면동,경기도 김포시 장기본동,34.5,35.6,35
2017,06,읍면동,경기도 김포시 통진읍,41.4,43.6,42.4
2017,06,읍면동,경기도 김포시 풍무동,37,38.5,37.7
2017,06,읍면동,경기도 김포시 하성면,47.8,51.4,49.5
2017,06,시군,경기도 남양주시 ,38.9,40.5,39.7
2017,06,읍면동,경기도 남양주시 금곡동,42.7,45.5,44.1
2017,06,읍면동,경기도 남양주시 도농동,39.3,40.6,40
2017,06,읍면동,경기도 남양주시 별내동,36.7,37.9,37.3
2017,06,읍면동,경기도 남양주시 별내면,41.4,43.4,42.4
2017,06,읍면동,경기도 남양주시 수동면,46.2,50.2,48.1
2017,06,읍면동,경기도 남양주시 양정동,47.4,48.4,47.9
2017,06,읍면동,경기도 남양주시 오남읍,38.3,40,39.2
2017,06,읍면동,경기도 남양주시 와부읍,39.6,41.1,40.4
2017,06,읍면동,경기도 남양주시 조안면,46.8,48.3,47.5
2017,06,읍면동,경기도 남양주시 지금동,38.5,40.3,39.4
2017,06,읍면동,경기도 남양주시 진건읍,42.5,44.6,43.5
2017,06,읍면동,경기도 남양주시 진접읍,38,39.5,38.7
2017,06,읍면동,경기도 남양주시 퇴계원면,40.6,42.2,41.4
2017,06,읍면동,경기도 남양주시 평내동,36.9,38.4,37.6
2017,06,읍면동,경기도 남양주시 호평동,35.7,37.5,36.6
2017,06,읍면동,경기도 남양주시 화도읍,38.6,40.3,39.4
2017,06,읍면동,경기도 남양주시 화도읍동부출장소,39.8,41.1,40.4
2017,06,시군,경기도 동두천시 ,41.6,44.2,42.9
2017,06,읍면동,경기도 동두천시 보산동,45,49.7,47.4
2017,06,읍면동,경기도 동두천시 불현동,40.6,42.9,41.8
2017,06,읍면동,경기도 동두천시 상패동,47,50.2,48.5
2017,06,읍면동,경기도 동두천시 생연1동,42.8,45.3,44
2017,06,읍면동,경기도 동두천시 생연2동,41.5,45,43.3
2017,06,읍면동,경기도 동두천시 소요동,46.4,49.5,47.9
2017,06,읍면동,경기도 동두천시 송내동,37.4,39.6,38.5
2017,06,읍면동,경기도 동두천시 중앙동,48.2,52.8,50.4
2017,06,시군,경기도 부천시 ,39.4,41.2,40.3
2017,06,읍면동,경기도 부천시 고강1동,40.5,42.6,41.5
2017,06,읍면동,경기도 부천시 고강본동,40.7,43,41.9
2017,06,읍면동,경기도 부천시 괴안동,40,42.4,41.2
2017,06,읍면동,경기도 부천시 도당동,39.6,41.1,40.3
2017,06,읍면동,경기도 부천시 범박동,36.9,38.1,37.5
2017,06,읍면동,경기도 부천시 상1동,37.3,38.7,38
2017,06,읍면동,경기도 부천시 상2동,35,36.2,35.6
2017,06,읍면동,경기도 부천시 상3동,36.2,37.1,36.7
2017,06,읍면동,경기도 부천시 상동,40.5,42.5,41.5
2017,06,읍면동,경기도 부천시 성곡동,39.8,41.8,40.8
2017,06,읍면동,경기도 부천시 소사동,43.8,47.6,45.7
2017,06,읍면동,경기도 부천시 소사본3동,39.6,41.3,40.4
2017,06,읍면동,경기도 부천시 소사본동,42.4,44.3,43.3
2017,06,읍면동,경기도 부천시 송내1동,39.7,41.8,40.7
2017,06,읍면동,경기도 부천시 송내2동,38.6,40.8,39.7
2017,06,읍면동,경기도 부천시 신흥동,40.9,42.8,41.8
2017,06,읍면동,경기도 부천시 심곡1동,41.4,43.4,42.3
2017,06,읍면동,경기도 부천시 심곡2동,41.4,42,41.7
2017,06,읍면동,경기도 부천시 심곡3동,40.2,42.5,41.3
2017,06,읍면동,경기도 부천시 심곡본1동,42.1,44.2,43.1
2017,06,읍면동,경기도 부천시 심곡본동,42.2,44.8,43.5
2017,06,읍면동,경기도 부천시 약대동,38,39.3,38.7
2017,06,읍면동,경기도 부천시 역곡1동,40.1,41.7,40.9
2017,06,읍면동,경기도 부천시 역곡2동,39.5,41.5,40.5
2017,06,읍면동,경기도 부천시 역곡3동,41.2,43.3,42.3
2017,06,읍면동,경기도 부천시 오정동,38.8,40.7,39.8
2017,06,읍면동,경기도 부천시 원미1동,40.5,42.4,41.4
2017,06,읍면동,경기도 부천시 원미2동,42.3,43.9,43.1
2017,06,읍면동,경기도 부천시 원종1동,40.3,42.3,41.3
2017,06,읍면동,경기도 부천시 원종2동,39,41.1,40.1
2017,06,읍면동,경기도 부천시 중1동,37.6,38.7,38.2
2017,06,읍면동,경기도 부천시 중2동,38.5,40.2,39.4
2017,06,읍면동,경기도 부천시 중3동,38.3,40.3,39.3
2017,06,읍면동,경기도 부천시 중4동,38,40.1,39.1
2017,06,읍면동,경기도 부천시 중동,38.8,40.5,39.7
2017,06,읍면동,경기도 부천시 춘의동,40.5,43.3,41.8
2017,06,시군,경기도 성남시 ,39.4,41.1,40.2
2017,06,구,경기도 성남시 분당구 ,38,39.7,38.9
2017,06,읍면동,경기도 성남시 분당구 구미1동,38.4,40,39.2
2017,06,읍면동,경기도 성남시 분당구 구미동,40,42.1,41.1
2017,06,읍면동,경기도 성남시 분당구 금곡동,40,42.2,41.2
2017,06,읍면동,경기도 성남시 분당구 백현동,35.1,36.8,36
2017,06,읍면동,경기도 성남시 분당구 분당동,38.2,39.9,39.1
2017,06,읍면동,경기도 성남시 분당구 삼평동,36.1,37.4,36.8
2017,06,읍면동,경기도 성남시 분당구 서현1동,37.7,39.2,38.5
2017,06,읍면동,경기도 성남시 분당구 서현2동,37.6,39.2,38.4
2017,06,읍면동,경기도 성남시 분당구 수내1동,38.6,40.8,39.7
2017,06,읍면동,경기도 성남시 분당구 수내2동,36.6,37.7,37.2
2017,06,읍면동,경기도 성남시 분당구 수내3동,36,37.3,36.7
2017,06,읍면동,경기도 성남시 분당구 야탑1동,39.6,40.6,40.1
2017,06,읍면동,경기도 성남시 분당구 야탑2동,40.3,42,41.2
2017,06,읍면동,경기도 성남시 분당구 야탑3동,38.3,40.8,39.6
2017,06,읍면동,경기도 성남시 분당구 운중동,37.9,39,38.4
2017,06,읍면동,경기도 성남시 분당구 이매1동,37.6,39.2,38.4
2017,06,읍면동,경기도 성남시 분당구 이매2동,39.2,41.4,40.3
2017,06,읍면동,경기도 성남시 분당구 정자1동,39.2,39.2,39.2
2017,06,읍면동,경기도 성남시 분당구 정자2동,38.7,42.8,40.8
2017,06,읍면동,경기도 성남시 분당구 정자3동,37.6,39.7,38.7
2017,06,읍면동,경기도 성남시 분당구 정자동,37.8,38.9,38.4
2017,06,읍면동,경기도 성남시 분당구 판교동,35.3,36.6,36
2017,06,구,경기도 성남시 수정구 ,40.9,42.9,41.9
2017,06,읍면동,경기도 성남시 수정구 고등동,46.3,48.5,47.3
2017,06,읍면동,경기도 성남시 수정구 단대동,39.8,42.4,41.1
2017,06,읍면동,경기도 성남시 수정구 복정동,36.1,36.3,36.2
2017,06,읍면동,경기도 성남시 수정구 산성동,41.5,43.6,42.5
2017,06,읍면동,경기도 성남시 수정구 수진1동,44.3,47.2,45.7
2017,06,읍면동,경기도 성남시 수정구 수진2동,42,44.2,43.1
2017,06,읍면동,경기도 성남시 수정구 시흥동,43.6,46.3,44.9
2017,06,읍면동,경기도 성남시 수정구 신촌동,35.3,37.8,36.5
2017,06,읍면동,경기도 성남시 수정구 신흥1동,43.2,45.8,44.4
2017,06,읍면동,경기도 성남시 수정구 신흥2동,41.2,42.8,42
2017,06,읍면동,경기도 성남시 수정구 신흥3동,43.1,45.5,44.3
2017,06,읍면동,경기도 성남시 수정구 양지동,40.7,42.9,41.8
2017,06,읍면동,경기도 성남시 수정구 위례동,37.4,38.3,37.9
2017,06,읍면동,경기도 성남시 수정구 태평1동,42.3,44.3,43.3
2017,06,읍면동,경기도 성남시 수정구 태평2동,41.7,44.3,43
2017,06,읍면동,경기도 성남시 수정구 태평3동,42.2,44.1,43.1
2017,06,읍면동,경기도 성남시 수정구 태평4동,40.8,42.8,41.8
2017,06,구,경기도 성남시 중원구 ,40.6,42.5,41.5
2017,06,읍면동,경기도 성남시 중원구 금광1동,42.1,43.5,42.8
2017,06,읍면동,경기도 성남시 중원구 금광2동,41.1,42.3,41.7
2017,06,읍면동,경기도 성남시 중원구 도촌동,36.8,38.9,37.8
2017,06,읍면동,경기도 성남시 중원구 상대원1동,40.3,42.2,41.2
2017,06,읍면동,경기도 성남시 중원구 상대원2동,42.8,45.1,43.9
2017,06,읍면동,경기도 성남시 중원구 상대원3동,41.7,43.8,42.7
2017,06,읍면동,경기도 성남시 중원구 성남동,41.9,43.6,42.7
2017,06,읍면동,경기도 성남시 중원구 은행1동,39.2,40.8,40
2017,06,읍면동,경기도 성남시 중원구 은행2동,40.4,43.2,41.8
2017,06,읍면동,경기도 성남시 중원구 중앙동,43.1,44.5,43.8
2017,06,읍면동,경기도 성남시 중원구 하대원동,39.7,41.5,40.6
2017,06,시군,경기도 수원시 ,37.2,39,38.1
2017,06,구,경기도 수원시 권선구 ,37.5,39.1,38.3
2017,06,읍면동,경기도 수원시 권선구 곡선동,35.9,36.3,36.1
2017,06,읍면동,경기도 수원시 권선구 구운동,39.5,41,40.3
2017,06,읍면동,경기도 수원시 권선구 권선1동,38.6,39.9,39.2
2017,06,읍면동,경기도 수원시 권선구 권선2동,34.3,36,35.2
2017,06,읍면동,경기도 수원시 권선구 금곡동,36,38.2,37.1
2017,06,읍면동,경기도 수원시 권선구 서둔동,38.9,40.9,39.9
2017,06,읍면동,경기도 수원시 권선구 세류1동,38.9,41.5,40.2
2017,06,읍면동,경기도 수원시 권선구 세류2동,41,42.9,41.9
2017,06,읍면동,경기도 수원시 권선구 세류3동,41,42.9,41.9
2017,06,읍면동,경기도 수원시 권선구 입북동,36.1,37,36.6
2017,06,읍면동,경기도 수원시 권선구 평동,38.7,40.5,39.6
2017,06,읍면동,경기도 수원시 권선구 호매실동,34.9,36.4,35.7
2017,06,구,경기도 수원시 영통구 ,34.5,35.8,35.2
2017,06,읍면동,경기도 수원시 영통구 광교1동,33.4,33.9,33.7
2017,06,읍면동,경기도 수원시 영통구 광교2동,34.8,36.6,35.7
2017,06,읍면동,경기도 수원시 영통구 매탄1동,36.8,38.9,37.9
2017,06,읍면동,경기도 수원시 영통구 매탄2동,38.1,40,39.1
2017,06,읍면동,경기도 수원시 영통구 매탄3동,34.6,35.9,35.3
2017,06,읍면동,경기도 수원시 영통구 매탄4동,36.3,38.6,37.5
2017,06,읍면동,경기도 수원시 영통구 영통1동,34.1,35.5,34.8
2017,06,읍면동,경기도 수원시 영통구 영통2동,33.4,34.6,34
2017,06,읍면동,경기도 수원시 영통구 원천동,34.2,35.8,35
2017,06,읍면동,경기도 수원시 영통구 태장동,33.8,34.9,34.4
2017,06,구,경기도 수원시 장안구 ,38.1,40.3,39.2
2017,06,읍면동,경기도 수원시 장안구 송죽동,39.4,41.3,40.3
2017,06,읍면동,경기도 수원시 장안구 연무동,42.6,46.3,44.4
2017,06,읍면동,경기도 수원시 장안구 영화동,43.1,45,44
2017,06,읍면동,경기도 수원시 장안구 율천동,35.3,37.9,36.5
2017,06,읍면동,경기도 수원시 장안구 정자1동,36.9,39.2,38
2017,06,읍면동,경기도 수원시 장안구 정자2동,38.3,40.5,39.4
2017,06,읍면동,경기도 수원시 장안구 정자3동,34.6,35.7,35.2
2017,06,읍면동,경기도 수원시 장안구 조원1동,39.6,42.1,40.9
2017,06,읍면동,경기도 수원시 장안구 조원2동,38.1,40.2,39.2
2017,06,읍면동,경기도 수원시 장안구 파장동,40,42.4,41.2
2017,06,구,경기도 수원시 팔달구 ,40.2,42.2,41.2
2017,06,읍면동,경기도 수원시 팔달구 고등동,44,46.1,45
2017,06,읍면동,경기도 수원시 팔달구 매교동,44.1,46.9,45.4
2017,06,읍면동,경기도 수원시 팔달구 매산동,42.7,43.3,43
2017,06,읍면동,경기도 수원시 팔달구 우만1동,39.9,43.5,41.7
2017,06,읍면동,경기도 수원시 팔달구 우만2동,35.8,38.7,37.2
2017,06,읍면동,경기도 수원시 팔달구 인계동,38.7,40.2,39.4
2017,06,읍면동,경기도 수원시 팔달구 지동,43.8,47.2,45.5
2017,06,읍면동,경기도 수원시 팔달구 행궁동,47.2,49.7,48.4
2017,06,읍면동,경기도 수원시 팔달구 화서1동,40.1,41.8,41
2017,06,읍면동,경기도 수원시 팔달구 화서2동,37.2,38.6,37.9
2017,06,시군,경기도 시흥시 ,37.7,38.7,38.2
2017,06,읍면동,경기도 시흥시 과림동,51.4,52.9,52
2017,06,읍면동,경기도 시흥시 군자동,38.3,40,39.1
2017,06,읍면동,경기도 시흥시 능곡동,37.1,38.4,37.7
2017,06,읍면동,경기도 시흥시 대야동,40.4,42.2,41.3
2017,06,읍면동,경기도 시흥시 매화동,40.3,42,41.1
2017,06,읍면동,경기도 시흥시 목감동,38.4,39.7,39
2017,06,읍면동,경기도 시흥시 신천동,39.7,41.2,40.4
2017,06,읍면동,경기도 시흥시 신현동,42.1,43.4,42.7
2017,06,읍면동,경기도 시흥시 연성동,36.9,37.9,37.4
2017,06,읍면동,경기도 시흥시 월곶동,37.9,38.7,38.3
2017,06,읍면동,경기도 시흥시 은행동,37.1,38.6,37.9
2017,06,읍면동,경기도 시흥시 장곡동,33.9,34.7,34.3
2017,06,읍면동,경기도 시흥시 정왕1동,38.1,37.7,37.9
2017,06,읍면동,경기도 시흥시 정왕2동,35.4,36.2,35.8
2017,06,읍면동,경기도 시흥시 정왕3동,37.6,37.7,37.7
2017,06,읍면동,경기도 시흥시 정왕4동,33.8,34.9,34.3
2017,06,읍면동,경기도 시흥시 정왕본동,38.3,38.1,38.3
2017,06,시군,경기도 안산시 ,38.1,39.5,38.8
2017,06,구,경기도 안산시 단원구 ,38.1,39.3,38.7
2017,06,읍면동,경기도 안산시 단원구 고잔1동,38.3,40.3,39.3
2017,06,읍면동,경기도 안산시 단원구 고잔2동,37.3,38.4,37.9
2017,06,읍면동,경기도 안산시 단원구 대부동,49.6,52.7,51.1
2017,06,읍면동,경기도 안산시 단원구 선부1동,38.7,41.7,40.1
2017,06,읍면동,경기도 안산시 단원구 선부2동,39.2,40.1,39.6
2017,06,읍면동,경기도 안산시 단원구 선부3동,37.1,38.3,37.7
2017,06,읍면동,경기도 안산시 단원구 와동,37.5,39,38.2
2017,06,읍면동,경기도 안산시 단원구 원곡1동,45.1,47.8,46.4
2017,06,읍면동,경기도 안산시 단원구 원곡2동,38.2,38.8,38.5
2017,06,읍면동,경기도 안산시 단원구 원곡본동,39.7,40.2,39.9
2017,06,읍면동,경기도 안산시 단원구 초지동,36.3,37.4,36.9
2017,06,읍면동,경기도 안산시 단원구 호수동,36.8,37.2,37
2017,06,구,경기도 안산시 상록구 ,38.1,39.6,38.8
2017,06,읍면동,경기도 안산시 상록구 반월동,41.6,43.2,42.4
2017,06,읍면동,경기도 안산시 상록구 본오1동,37.3,38.7,38
2017,06,읍면동,경기도 안산시 상록구 본오2동,38.2,39.6,38.9
2017,06,읍면동,경기도 안산시 상록구 본오3동,38.8,40.4,39.6
2017,06,읍면동,경기도 안산시 상록구 부곡동,38.4,39.7,39
2017,06,읍면동,경기도 안산시 상록구 사1동,37.5,39.9,38.7
2017,06,읍면동,경기도 안산시 상록구 사2동,36.8,38,37.4
2017,06,읍면동,경기도 안산시 상록구 사3동,36.7,37.8,37.2
2017,06,읍면동,경기도 안산시 상록구 성포동,38,39.8,38.9
2017,06,읍면동,경기도 안산시 상록구 안산동,41.5,43,42.3
2017,06,읍면동,경기도 안산시 상록구 월피동,37.3,39.2,38.3
2017,06,읍면동,경기도 안산시 상록구 이동,38.9,40.2,39.5
2017,06,읍면동,경기도 안산시 상록구 일동,38.3,39.3,38.8
2017,06,시군,경기도 안성시 ,40.4,42.8,41.6
2017,06,읍면동,경기도 안성시 고삼면,50,54.3,52
2017,06,읍면동,경기도 안성시 공도읍,35.6,37.2,36.4
2017,06,읍면동,경기도 안성시 금광면,41.8,45.3,43.6
2017,06,읍면동,경기도 안성시 대덕면,38.8,40,39.3
2017,06,읍면동,경기도 안성시 미양면,45.4,48.8,47
2017,06,읍면동,경기도 안성시 보개면,47.6,53,50.2
2017,06,읍면동,경기도 안성시 삼죽면,49.2,52.6,50.8
2017,06,읍면동,경기도 안성시 서운면,48.3,53.4,50.7
2017,06,읍면동,경기도 안성시 안성1동,43.4,45.9,44.6
2017,06,읍면동,경기도 안성시 안성2동,38.4,40.8,39.6
2017,06,읍면동,경기도 안성시 안성3동,38.4,41,39.7
2017,06,읍면동,경기도 안성시 양성면,49.1,54,51.4
2017,06,읍면동,경기도 안성시 원곡면,44.8,47.5,46
2017,06,읍면동,경기도 안성시 일죽면,46.9,50.7,48.7
2017,06,읍면동,경기도 안성시 죽산면,47,50.1,48.4
2017,06,시군,경기도 안양시 ,39.1,41,40
2017,06,구,경기도 안양시 동안구 ,38.1,40,39.1
2017,06,읍면동,경기도 안양시 동안구 갈산동,39.5,41.1,40.3
2017,06,읍면동,경기도 안양시 동안구 관양1동,39.2,42,40.6
2017,06,읍면동,경기도 안양시 동안구 관양2동,39.5,40.8,40.1
2017,06,읍면동,경기도 안양시 동안구 귀인동,35.7,37.1,36.4
2017,06,읍면동,경기도 안양시 동안구 달안동,36.8,40.6,38.8
2017,06,읍면동,경기도 안양시 동안구 범계동,37,39.1,38.1
2017,06,읍면동,경기도 안양시 동안구 부림동,36.2,38,37.1
2017,06,읍면동,경기도 안양시 동안구 부흥동,37.1,39.9,38.5
2017,06,읍면동,경기도 안양시 동안구 비산1동,38.2,40,39.1
2017,06,읍면동,경기도 안양시 동안구 비산2동,39.3,41,40.2
2017,06,읍면동,경기도 안양시 동안구 비산3동,39.9,42.7,41.3
2017,06,읍면동,경기도 안양시 동안구 신촌동,38.2,39.1,38.6
2017,06,읍면동,경기도 안양시 동안구 평안동,34.9,36.7,35.8
2017,06,읍면동,경기도 안양시 동안구 평촌동,36.8,38.2,37.5
2017,06,읍면동,경기도 안양시 동안구 호계1동,40.2,42.7,41.4
2017,06,읍면동,경기도 안양시 동안구 호계2동,39.2,40.8,40
2017,06,읍면동,경기도 안양시 동안구 호계3동,39.2,40.4,39.8
2017,06,구,경기도 안양시 만안구 ,40.4,42.3,41.4
2017,06,읍면동,경기도 안양시 만안구 박달1동,42,43.6,42.8
2017,06,읍면동,경기도 안양시 만안구 박달2동,37.5,39.1,38.3
2017,06,읍면동,경기도 안양시 만안구 석수1동,40.2,42.2,41.2
2017,06,읍면동,경기도 안양시 만안구 석수2동,40.1,42,41.1
2017,06,읍면동,경기도 안양시 만안구 석수3동,38.6,40.9,39.8
2017,06,읍면동,경기도 안양시 만안구 안양1동,39.1,40.2,39.7
2017,06,읍면동,경기도 안양시 만안구 안양2동,41.9,43.4,42.7
2017,06,읍면동,경기도 안양시 만안구 안양3동,41,43.6,42.3
2017,06,읍면동,경기도 안양시 만안구 안양4동,43.4,45.4,44.4
2017,06,읍면동,경기도 안양시 만안구 안양5동,42.8,45.9,44.4
2017,06,읍면동,경기도 안양시 만안구 안양6동,42.1,43.3,42.7
2017,06,읍면동,경기도 안양시 만안구 안양7동,37.4,38.5,37.9
2017,06,읍면동,경기도 안양시 만안구 안양8동,41.4,44.3,42.8
2017,06,읍면동,경기도 안양시 만안구 안양9동,41,43.2,42.1
2017,06,시군,경기도 양주시 ,40,41.4,40.7
2017,06,읍면동,경기도 양주시 광적면,44.3,46.4,45.3
2017,06,읍면동,경기도 양주시 남면,44.9,48.2,46.3
2017,06,읍면동,경기도 양주시 백석읍,41.7,43.4,42.6
2017,06,읍면동,경기도 양주시 양주1동,47.2,49.7,48.4
2017,06,읍면동,경기도 양주시 양주2동,36.3,37.8,37
2017,06,읍면동,경기도 양주시 은현면,47.5,50,48.6
2017,06,읍면동,경기도 양주시 장흥면,46.5,49,47.7
2017,06,읍면동,경기도 양주시 회천1동,41.1,43,42
2017,06,읍면동,경기도 양주시 회천2동,39.9,41.6,40.8
2017,06,읍면동,경기도 양주시 회천3동,37,38.5,37.7
2017,06,읍면동,경기도 양주시 회천4동,36.8,37.5,37.2
2017,06,시군,경기도 양평군 ,45.2,47.8,46.5
2017,06,읍면동,경기도 양평군 강상면,43,44.6,43.8
2017,06,읍면동,경기도 양평군 강하면,49.4,52.1,50.8
2017,06,읍면동,경기도 양평군 개군면,48.5,51.8,50.1
2017,06,읍면동,경기도 양평군 단월면,50.2,54.2,52.1
2017,06,읍면동,경기도 양평군 서종면,46.6,48.3,47.4
2017,06,읍면동,경기도 양평군 양동면,52.3,56.4,54.3
2017,06,읍면동,경기도 양평군 양서면,46.2,48.2,47.2
2017,06,읍면동,경기도 양평군 양평읍,40.8,43,41.9
2017,06,읍면동,경기도 양평군 옥천면,45.9,48.8,47.3
2017,06,읍면동,경기도 양평군 용문면,43.7,46.6,45.1
2017,06,읍면동,경기도 양평군 지평면,50.5,54.9,52.7
2017,06,읍면동,경기도 양평군 청운면,52.8,56.8,54.8
2017,06,시군,경기도 여주시 ,43.1,45.4,44.3
2017,06,읍면동,경기도 여주시 가남읍,42.7,44.5,43.6
2017,06,읍면동,경기도 여주시 강천면,48.9,53,50.9
2017,06,읍면동,경기도 여주시 금사면,50.4,53.8,52.1
2017,06,읍면동,경기도 여주시 능서면,47.8,51.1,49.4
2017,06,읍면동,경기도 여주시 대신면,50.2,53.8,52
2017,06,읍면동,경기도 여주시 북내면,48.4,51.7,50
2017,06,읍면동,경기도 여주시 산북면,50.4,51.4,50.9
2017,06,읍면동,경기도 여주시 여흥동,40.4,42.4,41.4
2017,06,읍면동,경기도 여주시 오학동,37.4,39.4,38.4
2017,06,읍면동,경기도 여주시 점동면,48.6,52.8,50.6
2017,06,읍면동,경기도 여주시 중앙동,38.4,40.1,39.3
2017,06,읍면동,경기도 여주시 흥천면,49.7,53.1,51.3
2017,06,시군,경기도 연천군 ,43.9,48.2,45.9
2017,06,읍면동,경기도 연천군 군남면,49.4,54.1,51.6
2017,06,읍면동,경기도 연천군 미산면,51.9,56.4,54.1
2017,06,읍면동,경기도 연천군 백학면,48.6,53.4,50.8
2017,06,읍면동,경기도 연천군 신서면,49.7,56.5,52.8
2017,06,읍면동,경기도 연천군 연천읍,40.8,46.5,43.4
2017,06,읍면동,경기도 연천군 왕징면,52,58.1,54.9
2017,06,읍면동,경기도 연천군 장남면,51.5,56.1,53.8
2017,06,읍면동,경기도 연천군 전곡읍,40.3,43.3,41.8
2017,06,읍면동,경기도 연천군 중면,38.9,48.6,42.9
2017,06,읍면동,경기도 연천군 청산면,47.9,53.4,50.5
2017,06,시군,경기도 오산시 ,35.7,37,36.3
2017,06,읍면동,경기도 오산시 남촌동,37.2,37.6,37.4
2017,06,읍면동,경기도 오산시 대원동,34.9,36.3,35.6
2017,06,읍면동,경기도 오산시 세마동,35.2,36.2,35.7
2017,06,읍면동,경기도 오산시 신장동,35.6,37.2,36.4
2017,06,읍면동,경기도 오산시 중앙동,36.9,38.3,37.6
2017,06,읍면동,경기도 오산시 초평동,35.6,36.9,36.3
2017,06,시군,경기도 용인시 ,37.7,39.3,38.5
2017,06,구,경기도 용인시 기흥구 ,36.9,38.5,37.7
2017,06,읍면동,경기도 용인시 기흥구 구갈동,38,39,38.5
2017,06,읍면동,경기도 용인시 기흥구 구성동,38.4,40.4,39.4
2017,06,읍면동,경기도 용인시 기흥구 기흥동,38.1,39.8,39
2017,06,읍면동,경기도 용인시 기흥구 동백동,34.4,35.8,35.1
2017,06,읍면동,경기도 용인시 기흥구 마북동,39.9,41.7,40.8
2017,06,읍면동,경기도 용인시 기흥구 보정동,38.7,39.9,39.3
2017,06,읍면동,경기도 용인시 기흥구 상갈동,37.8,39.3,38.5
2017,06,읍면동,경기도 용인시 기흥구 상하동,37.4,39.3,38.4
2017,06,읍면동,경기도 용인시 기흥구 서농동,32.7,34.1,33.4
2017,06,읍면동,경기도 용인시 기흥구 신갈동,38.3,39.7,39
2017,06,읍면동,경기도 용인시 기흥구 영덕동,35.3,37.1,36.2
2017,06,구,경기도 용인시 수지구 ,37.6,38.9,38.3
2017,06,읍면동,경기도 용인시 수지구 동천동,37.5,38.6,38.1
2017,06,읍면동,경기도 용인시 수지구 상현1동,37,38.4,37.7
2017,06,읍면동,경기도 용인시 수지구 상현2동,38.3,39.9,39.1
2017,06,읍면동,경기도 용인시 수지구 성복동,41,41.8,41.4
2017,06,읍면동,경기도 용인시 수지구 신봉동,38.1,39.2,38.7
2017,06,읍면동,경기도 용인시 수지구 죽전1동,36.7,38.2,37.5
2017,06,읍면동,경기도 용인시 수지구 죽전2동,37.6,39.1,38.4
2017,06,읍면동,경기도 용인시 수지구 풍덕천1동,37.2,39.1,38.2
2017,06,읍면동,경기도 용인시 수지구 풍덕천2동,35.4,36.8,36.1
2017,06,구,경기도 용인시 처인구 ,39.5,41.3,40.4
2017,06,읍면동,경기도 용인시 처인구 남사면,47.9,50.7,49.2
2017,06,읍면동,경기도 용인시 처인구 동부동,40.5,42.4,41.4
2017,06,읍면동,경기도 용인시 처인구 모현면,40.4,41.8,41.1
2017,06,읍면동,경기도 용인시 처인구 백암면,47.2,50.2,48.7
2017,06,읍면동,경기도 용인시 처인구 양지면,38.9,42.1,40.4
2017,06,읍면동,경기도 용인시 처인구 역삼동,36.7,38,37.4
2017,06,읍면동,경기도 용인시 처인구 원삼면,47.3,50.1,48.7
2017,06,읍면동,경기도 용인시 처인구 유림동,36.8,37.9,37.4
2017,06,읍면동,경기도 용인시 처인구 이동면,40.5,43.3,41.8
2017,06,읍면동,경기도 용인시 처인구 중앙동,39.1,40.8,40
2017,06,읍면동,경기도 용인시 처인구 포곡읍,37.5,39.6,38.6
2017,06,시군,경기도 의왕시 ,39.4,41.4,40.4
2017,06,읍면동,경기도 의왕시 고천동,41.5,43.5,42.5
2017,06,읍면동,경기도 의왕시 내손1동,38.5,40.3,39.4
2017,06,읍면동,경기도 의왕시 내손2동,38.5,40.8,39.7
2017,06,읍면동,경기도 의왕시 부곡동,40.6,42.9,41.7
2017,06,읍면동,경기도 의왕시 오전동,39.2,40.7,40
2017,06,읍면동,경기도 의왕시 청계동,39.4,41.4,40.4
2017,06,시군,경기도 의정부시 ,40,42,41
2017,06,읍면동,경기도 의정부시 가능1동,42.3,44.6,43.5
2017,06,읍면동,경기도 의정부시 녹양동,38.8,41.3,40.1
2017,06,읍면동,경기도 의정부시 송산1동,39.7,42,40.8
2017,06,읍면동,경기도 의정부시 송산2동,36.5,38.3,37.4
2017,06,읍면동,경기도 의정부시 신곡1동,39.8,41.8,40.8
2017,06,읍면동,경기도 의정부시 신곡2동,38.4,40.7,39.6
2017,06,읍면동,경기도 의정부시 의정부1동,43.7,45.3,44.5
2017,06,읍면동,경기도 의정부시 의정부2동,41,43.1,42
2017,06,읍면동,경기도 의정부시 의정부3동,43.4,45.8,44.6
2017,06,읍면동,경기도 의정부시 자금동,39.6,41.5,40.6
2017,06,읍면동,경기도 의정부시 장암동,40.3,43.4,41.9
2017,06,읍면동,경기도 의정부시 호원1동,41.8,43.7,42.8
2017,06,읍면동,경기도 의정부시 호원2동,40.4,42.1,41.3
2017,06,읍면동,경기도 의정부시 흥선동,41.5,44.2,42.9
2017,06,시군,경기도 이천시 ,38.7,40.6,39.6
